timestamp,raw_gesture,stable_gesture,command,throttle,vx,vy,vz,yaw_rate,altitude,fps
1776436121.338,EMERGENCY,EMERGENCY,EMERGENCY,0.42,0.00,0.00,0.00,0.0,14.93,70.0
1776436121.351,EMERGENCY,EMERGENCY,EMERGENCY,0.44,0.00,0.00,0.00,0.0,14.93,70.1
1776436121.364,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.93,70.3
1776436121.379,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.93,70.3
1776436121.392,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.93,70.3
1776436121.407,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.92,70.2
1776436121.421,EMERGENCY,EMERGENCY,EMERGENCY,0.41,0.00,0.00,0.00,0.0,14.92,70.1
1776436121.435,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.92,70.1
1776436121.448,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.92,70.2
1776436121.462,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.92,70.2
1776436121.476,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.92,70.3
1776436121.490,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.92,70.5
1776436121.503,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.92,70.5
1776436121.518,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.91,70.5
1776436121.533,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.91,70.4
1776436121.546,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.91,70.4
1776436121.561,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.91,70.1
1776436121.575,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.91,70.3
1776436121.588,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.91,70.3
1776436121.603,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.91,70.3
1776436121.618,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.90,70.3
1776436121.632,EMERGENCY,EMERGENCY,EMERGENCY,0.41,0.00,0.00,0.00,0.0,14.90,70.2
1776436121.646,EMERGENCY,EMERGENCY,EMERGENCY,0.41,0.00,0.00,0.00,0.0,14.90,70.4
1776436121.680,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.90,68.8
1776436121.694,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.90,68.9
1776436121.708,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.90,69.1
1776436121.722,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.90,69.1
1776436121.736,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.89,69.1
1776436121.750,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.89,69.1
1776436121.763,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.89,70.1
1776436121.778,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.89,70.1
1776436121.791,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.89,70.1
1776436121.805,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.89,69.9
1776436121.819,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.89,70.0
1776436121.833,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.89,70.1
1776436121.847,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.88,70.1
1776436121.861,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.88,70.1
1776436121.876,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.88,70.0
1776436121.890,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.88,69.9
1776436121.904,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.88,69.8
1776436121.918,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.88,69.8
1776436121.931,EMERGENCY,EMERGENCY,EMERGENCY,0.41,0.00,0.00,0.00,0.0,14.88,69.9
1776436121.946,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.88,69.8
1776436121.958,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.87,70.1
1776436121.973,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.87,70.1
1776436121.988,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.87,69.9
1776436122.002,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.87,70.0
1776436122.015,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.87,70.0
1776436122.030,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.87,69.9
1776436122.043,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.87,70.1
1776436122.058,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.86,70.1
1776436122.072,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.86,70.2
1776436122.085,EMERGENCY,EMERGENCY,EMERGENCY,0.41,0.00,0.00,0.00,0.0,14.86,70.2
1776436122.101,EMERGENCY,EMERGENCY,EMERGENCY,0.42,0.00,0.00,0.00,0.0,14.86,71.3
1776436122.115,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.86,71.5
1776436122.129,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.86,71.4
1776436122.143,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.86,71.4
1776436122.157,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.86,71.3
1776436122.170,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.85,71.5
1776436122.185,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.85,71.3
1776436122.200,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.85,71.3
1776436122.213,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.85,71.2
1776436122.228,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.85,71.2
1776436122.242,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.85,71.2
1776436122.255,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.85,71.1
1776436122.269,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.85,71.2
1776436122.284,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.84,71.2
1776436122.298,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.84,71.3
1776436122.313,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.84,71.1
1776436122.326,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.84,71.3
1776436122.340,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.84,71.2
1776436122.355,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.84,71.0
1776436122.368,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.84,71.2
1776436122.382,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.83,70.9
1776436122.396,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.83,71.1
1776436122.410,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.83,71.2
1776436122.423,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.83,71.3
1776436122.437,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.83,71.2
1776436122.452,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.83,71.1
1776436122.466,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.83,71.1
1776436122.480,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.83,71.2
1776436122.494,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.82,71.1
1776436122.508,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.82,71.1
1776436122.523,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.82,71.2
1776436122.537,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.82,71.2
1776436122.552,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.82,71.0
1776436122.566,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.82,70.9
1776436122.581,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.82,71.0
1776436122.595,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.82,70.7
1776436122.610,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.81,70.7
1776436122.624,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.81,70.9
1776436122.637,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.81,71.0
1776436122.652,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.81,70.9
1776436122.665,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.81,71.0
1776436122.680,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.81,70.8
1776436122.694,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.81,70.8
1776436122.707,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.81,70.8
1776436122.721,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.80,70.9
1776436122.735,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.80,71.1
1776436122.749,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.80,71.0
1776436122.774,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.80,69.9
1776436122.789,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.80,69.9
1776436122.803,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.80,69.9
1776436122.817,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.79,69.8
1776436122.830,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.79,69.9
1776436122.845,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.79,69.8
1776436122.858,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.79,69.8
1776436122.873,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.79,69.6
1776436122.888,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.79,69.8
1776436122.902,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.79,69.7
1776436122.916,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.79,69.6
1776436122.930,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.78,69.8
1776436122.944,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.78,69.6
1776436122.958,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.78,69.8
1776436122.972,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.78,69.8
1776436122.986,EMERGENCY,EMERGENCY,EMERGENCY,0.40,0.00,0.00,0.00,0.0,14.78,69.9
1776436123.000,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.78,70.0
1776436123.015,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.78,70.0
1776436123.029,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.78,70.0
1776436123.043,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.77,70.1
1776436123.056,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.77,70.2
1776436123.070,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.77,70.0
1776436123.084,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.77,70.3
1776436123.108,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.77,69.2
1776436123.122,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.77,69.3
1776436123.135,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.77,69.4
1776436123.149,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.76,69.3
1776436123.163,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.76,69.4
1776436123.176,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.76,69.5
1776436123.191,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.76,69.3
1776436123.206,EMERGENCY,EMERGENCY,EMERGENCY,0.26,0.00,0.00,0.00,0.0,14.76,70.3
1776436123.220,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.76,70.5
1776436123.234,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.76,70.4
1776436123.248,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.76,70.4
1776436123.263,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.75,70.0
1776436123.277,EMERGENCY,EMERGENCY,EMERGENCY,0.27,0.00,0.00,0.00,0.0,14.75,70.2
1776436123.291,EMERGENCY,EMERGENCY,EMERGENCY,0.25,0.00,0.00,0.00,0.0,14.75,70.1
1776436123.304,EMERGENCY,EMERGENCY,EMERGENCY,0.26,0.00,0.00,0.00,0.0,14.75,70.4
1776436123.319,EMERGENCY,EMERGENCY,EMERGENCY,0.27,0.00,0.00,0.00,0.0,14.75,70.2
1776436123.333,EMERGENCY,EMERGENCY,EMERGENCY,0.28,0.00,0.00,0.00,0.0,14.75,70.2
1776436123.348,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.75,70.2
1776436123.362,EMERGENCY,EMERGENCY,EMERGENCY,0.28,0.00,0.00,0.00,0.0,14.75,70.1
1776436123.376,EMERGENCY,EMERGENCY,EMERGENCY,0.29,0.00,0.00,0.00,0.0,14.74,70.3
1776436123.390,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.74,70.2
1776436123.403,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.74,70.3
1776436123.418,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.74,70.3
1776436123.431,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.74,70.4
1776436123.445,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.74,70.5
1776436123.459,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.74,70.5
1776436123.473,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.73,70.5
1776436123.487,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.73,70.4
1776436123.500,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.73,70.6
1776436123.515,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.73,70.4
1776436123.539,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.73,70.4
1776436123.554,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.73,70.3
1776436123.567,EMERGENCY,EMERGENCY,EMERGENCY,0.26,0.00,0.00,0.00,0.0,14.73,70.3
1776436123.582,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.72,70.1
1776436123.598,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.72,69.8
1776436123.612,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.72,69.7
1776436123.626,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.72,69.8
1776436123.640,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.72,69.8
1776436123.654,EMERGENCY,EMERGENCY,EMERGENCY,0.29,0.00,0.00,0.00,0.0,14.72,69.9
1776436123.667,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.72,70.0
1776436123.681,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.72,70.1
1776436123.696,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.71,70.2
1776436123.709,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.71,70.2
1776436123.723,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.71,70.2
1776436123.737,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.71,70.2
1776436123.750,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.71,70.5
1776436123.765,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.71,70.4
1776436123.789,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.71,69.5
1776436123.803,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.70,69.5
1776436123.817,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.70,69.4
1776436123.831,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.70,69.4
1776436123.846,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.70,69.4
1776436123.860,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.70,69.3
1776436123.873,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.70,69.2
1776436123.889,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.70,69.0
1776436123.903,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.70,68.9
1776436123.917,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.69,68.9
1776436123.931,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.69,69.0
1776436123.945,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.69,68.8
1776436123.960,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.69,68.7
1776436123.974,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.69,69.8
1776436123.988,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.69,69.8
1776436124.001,EMERGENCY,EMERGENCY,EMERGENCY,0.38,0.00,0.00,0.00,0.0,14.69,69.9
1776436124.016,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.69,70.0
1776436124.040,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.68,69.2
1776436124.055,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.68,69.1
1776436124.068,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.68,69.3
1776436124.082,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.68,69.3
1776436124.097,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.68,69.1
1776436124.110,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.68,69.2
1776436124.124,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.68,69.1
1776436124.138,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.67,69.3
1776436124.152,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.67,69.2
1776436124.165,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.67,69.3
1776436124.179,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.67,69.2
1776436124.194,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.67,68.9
1776436124.209,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.67,68.9
1776436124.223,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.67,69.9
1776436124.237,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.66,69.8
1776436124.251,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.66,69.9
1776436124.265,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.66,70.0
1776436124.278,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.66,70.0
1776436124.292,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.66,70.2
1776436124.307,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.66,70.0
1776436124.321,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.66,70.2
1776436124.334,EMERGENCY,EMERGENCY,EMERGENCY,0.33,0.00,0.00,0.00,0.0,14.66,70.3
1776436124.348,EMERGENCY,EMERGENCY,EMERGENCY,0.32,0.00,0.00,0.00,0.0,14.65,70.5
1776436124.362,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.65,70.4
1776436124.375,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.65,70.6
1776436124.389,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.65,70.7
1776436124.404,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.65,70.6
1776436124.417,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.65,70.7
1776436124.431,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.65,70.6
1776436124.445,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.65,70.6
1776436124.459,EMERGENCY,EMERGENCY,EMERGENCY,0.35,0.00,0.00,0.00,0.0,14.64,71.6
1776436124.473,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.64,71.8
1776436124.486,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.64,71.8
1776436124.501,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.64,71.8
1776436124.515,EMERGENCY,EMERGENCY,EMERGENCY,0.36,0.00,0.00,0.00,0.0,14.64,71.8
1776436124.530,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.64,71.5
1776436124.544,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.64,71.5
1776436124.559,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.64,71.4
1776436124.573,EMERGENCY,EMERGENCY,EMERGENCY,0.37,0.00,0.00,0.00,0.0,14.63,71.4
1776436124.586,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.63,71.4
1776436124.601,EMERGENCY,EMERGENCY,EMERGENCY,0.39,0.00,0.00,0.00,0.0,14.63,71.2
1776436124.615,EMERGENCY,EMERGENCY,EMERGENCY,0.45,0.00,0.00,0.00,0.0,14.63,71.4
1776436124.628,EMERGENCY,EMERGENCY,EMERGENCY,0.52,0.00,0.00,0.00,0.0,14.63,71.6
1776436124.643,EMERGENCY,EMERGENCY,EMERGENCY,0.34,0.00,0.00,0.00,0.0,14.63,71.5
1776436124.656,EMERGENCY,EMERGENCY,EMERGENCY,0.30,0.00,0.00,0.00,0.0,14.63,71.6
1776436124.670,EMERGENCY,EMERGENCY,EMERGENCY,0.31,0.00,0.00,0.00,0.0,14.63,71.6
1776436124.684,EMERGENCY,EMERGENCY,EMERGENCY,0.20,0.00,0.00,0.00,0.0,14.62,71.6
1776436124.698,EMERGENCY,EMERGENCY,EMERGENCY,0.20,0.00,0.00,0.00,0.0,14.62,71.5
1776436124.712,EMERGENCY,EMERGENCY,EMERGENCY,0.20,0.00,0.00,0.00,0.0,14.62,71.5
